Column1;Column2;Column3;Column4;Column5
1612804349-1386;https://www.seatguru.com/airlines/British_Airways/information.php;Airbus A380-800 (388);https://www.seatguru.com/airlines/British_Airways/British_Airways_Airbus_A380_new.php;I did not find the upper deck cramped and the storage by the window is great. However ,the entertainment box is huge and takes up halve the leg room. Great for anyone under 5 feet tall.
1612804349-1385;https://www.seatguru.com/airlines/British_Airways/information.php;Airbus A380-800 (388);https://www.seatguru.com/airlines/British_Airways/British_Airways_Airbus_A380_new.php;This seat has amazing legroom and general space around it. Highly recommended. The row is missing a window though. The only view of the outside is a very small window in the exit door.
1612804343-1006;https://www.seatguru.com/airlines/British_Airways/information.php;Boeing 747-400 (744) Layout 2;https://www.seatguru.com/airlines/British_Airways/British_Airways_Boeing_747-400_D.php;"Although blocked for Gold and above Executive Club members this seat has some drawbacks. It is 
a) Slightly narrower at foot end due to curvature of the nose
b) Quite close to 1A. This is great if not travelling alone but otherwise the proximity may not be desired
c) There is no overhead bin although there is a very large wardrobe

The best overall seats in this cabin are therefore 2A/K. The worst (as several have mentioned) are 4E/F because they suffer little privacy and less storage."
1612804346-1066;https://www.seatguru.com/airlines/British_Airways/information.php;Boeing 747-400 (744) Layout 1;https://www.seatguru.com/airlines/British_Airways/British_Airways_Boeing_747-400_C.php;While there is a little noise from flushing, the seat is great because you don't have to climb over anyone to get out.   I'll select it again.
1612804346-1098;https://www.seatguru.com/airlines/British_Airways/information.php;Boeing 747-400 (744) Layout 1;https://www.seatguru.com/airlines/British_Airways/British_Airways_Boeing_747-400_C.php;"I would disagree with the ""cramped"" description of row 53... it is exactly like in the drawing, still some room to the window. Feels less cramped compared to a B787 to me. I like last row for not bothering anyone behind with my seat reclined, although it felt that it reclines just a little less than the others because of a bulkhead separating it from the exit door behind.
Speaking of exit, flight crew declared 53 as an exit row (?!?) so no floor storage during takeoff/landing, not even underneath the seat in front. They even quit my blanket during decent. A reason not to choose 53 again."
1612804349-1597;https://www.seatguru.com/airlines/British_Airways/information.php;Airbus A380-800 (388);https://www.seatguru.com/airlines/British_Airways/British_Airways_Airbus_A380_new.php;Ignore the hype about how wonderful this aircraft is.Generally, the newer the aircraft the worse the tourist class leg room if you are 6 foot. The 380 is no exception. No amount of gadgets and cabin crew attention (yes they were good) makes up for  a very uncomfortable flight. Short haul conecting flight in a 737 was bliss by comparison.
1612804322-537;https://www.seatguru.com/airlines/British_Airways/information.php;Boeing 787-8 (788);https://www.seatguru.com/airlines/British_Airways/British_Airways_Boeing_787-8.php;The seat is very poor, due to the exit door protruding so much and the magazine rack is situated next the seat you are forced to sit at nearly a 45 degree angle.  Horrible flight experience... I fly a lot, this is not a good seat.  The hostess said that BA had only recently starting selling that seat as it was that bad.
1612804343-1007;https://www.seatguru.com/airlines/British_Airways/information.php;Boeing 747-400 (744) Layout 2;https://www.seatguru.com/airlines/British_Airways/British_Airways_Boeing_747-400_D.php;21F is a Rear Facing Business/Club seat.  If you are with a traveling companion in 21E, it's nice..but rather odd when it's someone you don't know as there is no privacy wall between E and F.  The seat itself was comfortable and I was able to sleep OK, but having to step over the person in 21G to use the lav was just weird.  Service was awkward too, as the F/A had to use the little pass-through divider over the 21G customer.  So bizarre, but the entire Business Class cabin is like that.   Not a good configuration.
1612804336-734;https://www.seatguru.com/airlines/British_Airways/information.php;Boeing 777-200 (772) Three Class Layout 1;https://www.seatguru.com/airlines/British_Airways/British_Airways_Boeing_777-200B_2.php;"Nice window set up, the engine was not too noisy or blocking too much of the view.  However, getting out of 10A required crawling over 11B's footrest.  11A would have been a better seat for convenience to get in/out. 5A also had no impeding footrest but it was missing one of the three windows.  The layout is rather claustrophobic-there's no place to put a drink other than on the table, so it's a subpar arrangement compared to AA's business class layout.  The 2-4-2 configuration makes things tight.
Food and beverages were topnotch, service exceptional. The IFE was old fashioned and low quality. I used my iPad and watched my own movies."
1612804327-645;https://www.seatguru.com/airlines/British_Airways/information.php;Boeing 777-300 (773);https://www.seatguru.com/airlines/British_Airways/British_Airways_Boeing_777_300.php;Happy with these seats, seats were wider than expected and the extra legroom took the sting out of a 12 hour night flight, slept no problem until our daughter decided 4 hours was enough sleep. Staff were really good for first 3 hours and last 2 hours before landing and food on premium economy was on par with many business class services. Would struggle to book economy class again for long haul after using this.
1612804349-1538;https://www.seatguru.com/airlines/British_Airways/information.php;Airbus A380-800 (388);https://www.seatguru.com/airlines/British_Airways/British_Airways_Airbus_A380_new.php;Rearwards facing seats are getting left out in service occasionally, as they are out of the line of sight of the FAs, with service usually beginning in the front - this is especially true for the last seats in a cabin (53A,E,K).
1612804349-1487;https://www.seatguru.com/airlines/British_Airways/information.php;Airbus A380-800 (388);https://www.seatguru.com/airlines/British_Airways/British_Airways_Airbus_A380_new.php;I always fly with a standard pilot's flight case. This is the first time I have not been able to place the case under the seat (entertainment system) or overhead. From what I found out, the overhead bins are smaller on the upper deck, rearmost section, than anywhere else. This was my first flight on the A380, and I was surprised to discover the  luggage problem. Also, the window was small and difficult to look out of.
1612804349-1376;https://www.seatguru.com/airlines/British_Airways/information.php;Airbus A380-800 (388);https://www.seatguru.com/airlines/British_Airways/British_Airways_Airbus_A380_new.php;In world traveler plus the seat recline is increased over standard plus all the seats have fixed armrests for trays and audio controls etc.  This means if the seat in front is reclined and you are not sitting in an aisle seat you have to climb out and stand on the seats, you cannot lift the armrest and slide. Ok if you are mobile, a challenge for older or infirm people.
